wku,title,abstract,claims,descriptions
11262744,0,0,0,0
11262749,0,0,0,1
11262750,0,0,0,0
11262754,0,0,0,0
11262762,0,0,0,0
11262764,0,0,0,0
11262769,0,0,0,0
11262771,0,0,0,0
11262775,0,0,0,0
11262776,0,0,0,0
11262780,0,0,0,0
11262781,0,0,0,0
11262782,0,0,0,0
11262783,0,0,0,0
11262797,0,0,0,0
11262802,0,0,0,0
11262809,0,0,0,0
11262815,0,0,0,0
11262824,0,0,0,0
11262825,0,0,0,0
11262826,0,0,0,0
11262829,0,0,0,0
11262830,0,0,0,0
11262831,0,0,0,1
11262832,0,0,0,0
11262835,0,0,0,0
11262840,0,0,0,0
11262850,0,0,0,1
11262854,0,0,0,0
11262859,0,0,0,0
11262873,0,0,0,0
11262886,0,0,0,0
11262888,0,0,0,0
11262889,0,0,0,0
11262890,0,0,0,0
11262898,0,0,0,1
11262900,0,0,0,0
11262902,0,0,0,0
11262905,0,0,0,0
11262906,0,0,1,6
11262913,0,0,0,2
11262918,0,0,0,0
11262921,0,0,0,0
11262924,0,0,0,0
11262926,0,0,0,0
11262928,0,0,0,0
11262931,0,0,0,0
11262934,0,0,0,0
11262937,0,0,0,0
11262941,0,0,0,0
11262944,0,0,0,1
11262946,0,0,0,0
11262947,0,0,0,0
11262949,0,0,0,2
11262951,0,0,0,0
11262954,0,0,0,9
11262966,0,0,0,0
11262972,0,0,0,0
11262978,0,1,10,21
11262979,0,2,16,42
11262984,0,0,0,3
11262985,0,0,0,2
11262989,0,0,0,0
11262990,0,0,0,0
11262991,0,0,0,2
11262993,0,0,0,0
11263000,0,0,0,0
11263004,0,0,0,0
11263005,0,1,3,16
11263008,0,0,0,1
11263009,0,0,0,1
11263010,0,0,0,8
11263011,0,0,0,0
11263012,0,0,0,0
11263020,0,0,0,0
11263022,0,0,0,2
11263024,0,0,0,0
11263025,0,0,0,0
11263028,0,0,0,0
11263029,0,0,0,0
11263033,0,0,0,0
11263034,0,0,0,0
11263035,0,1,13,24
11263037,0,0,0,0
11263044,0,0,0,0
11263048,0,0,0,0
11263049,0,0,0,0
11263050,0,0,0,0
11263051,0,0,0,4
11263052,0,0,0,0
11263055,0,0,0,0
11263057,0,0,0,0
11263059,0,0,0,0
11263060,0,0,0,0
11263061,0,0,0,0
11263062,0,0,0,0
11263064,1,4,85,80
11263068,0,0,0,0
11263069,0,0,0,0
11263071,0,0,0,0
11263072,0,0,0,0
11263078,0,0,0,0
11263084,0,0,0,0
11263091,0,0,0,0
11263094,0,0,0,0
11263097,0,0,0,0
11263099,0,0,0,0
11263103,0,0,0,8
11263108,0,0,0,0
11263109,0,0,0,0
11263113,0,1,22,33
11263114,0,0,0,0
11263115,0,0,0,0
11263116,0,0,0,0
11263117,0,1,10,44
11263120,0,0,0,0
11263123,0,0,0,0
11263124,0,0,0,0
11263128,0,0,4,11
11263130,0,0,0,0
11263134,0,0,0,0
11263135,0,0,0,0
11263141,0,0,0,0
11263142,0,0,0,0
11263143,0,0,0,0
11263150,0,0,0,0
11263151,0,0,0,0
11263152,0,0,0,0
11263154,0,0,0,0
11263156,1,3,46,527
11263159,0,0,0,0
11263161,0,0,0,0
11263162,0,1,1,4
11263163,0,0,0,0
11263165,0,0,0,0
11263167,0,0,0,0
11263169,0,0,0,0
11263172,0,0,0,11
11263174,0,0,0,0
11263178,0,0,0,1
11263179,0,0,0,13
11263184,0,0,0,0
11263188,1,10,80,41
11263192,0,0,0,1
11263202,0,0,0,0
11263208,0,0,3,1
11263209,0,0,0,0
11263213,0,0,0,0
11263216,0,0,0,0
11263218,0,0,0,0
11263220,0,0,0,0
11263221,0,0,0,0
11263223,1,1,3,14
11263225,0,0,0,0
11263226,0,0,0,0
11263232,0,0,0,0
11263235,0,0,0,0
11263241,0,0,3,5
11263242,0,0,0,12
11263247,0,0,0,0
11263248,0,0,0,0
11263255,0,0,6,39
11263256,0,0,7,29
11263257,0,0,0,0
11263258,0,0,0,0
11263262,0,0,0,1
11263265,0,0,0,1
11263269,0,0,0,5
11263270,0,0,0,1
11263272,0,0,0,5
11263277,0,0,8,36
11263278,0,0,0,5
11263280,0,0,0,0
11263281,0,0,0,0
11263287,0,0,0,0
11263290,0,0,0,5
11263291,0,0,0,0
11263303,0,0,0,0
11263305,0,0,0,0
11263306,0,0,0,0
11263308,0,0,0,0
11263309,0,0,0,3
11263315,0,0,0,0
11263319,0,0,0,3
11263320,0,0,0,0
11263323,0,0,0,4
11263324,0,0,6,3
11263326,0,0,0,0
11263327,0,0,0,1
11263329,0,0,0,0
11263330,0,0,0,0
11263332,0,0,0,0
11263333,0,0,0,0
11263337,0,0,0,0
11263346,0,0,0,0
11263349,0,0,0,0
11263352,0,0,0,0
11263353,0,0,0,0
11263356,0,0,0,0
11263359,0,0,1,21
11263360,0,0,0,2
11263362,0,0,0,0
11263373,0,0,0,0
11263377,0,0,0,0
11263381,0,0,0,0
11263385,0,0,0,12
11263397,0,0,4,0
11263398,0,0,0,0
11263399,0,0,0,1
11263400,0,0,0,5
11263401,0,0,0,0
11263402,0,0,4,21
11263404,0,0,4,5
11263408,0,0,0,0
11263411,0,0,0,0
11263421,0,0,0,0
11263462,0,0,0,0
11263465,0,0,0,1
11263475,0,0,0,0
11263476,0,0,0,1
11263478,0,0,0,0
11263479,0,0,0,0
11263480,0,1,76,78
11263481,0,0,13,24
11263482,0,4,20,77
11263486,1,3,27,51
11263487,0,0,0,0
11263488,0,0,3,2
11263489,0,0,0,1
11263490,0,0,0,51
11263492,0,0,0,0
11263495,0,0,0,0
11263505,0,0,0,0
11263506,0,0,0,0
11263510,0,0,0,0
11263514,0,0,0,1
11263516,0,0,0,0
11263517,0,0,0,0
11263518,0,0,0,0
11263521,0,0,0,0
11263522,0,0,0,0
11263524,1,1,7,96
11263525,0,0,0,4
11263526,0,0,4,3
11263529,1,12,88,302
11263540,0,1,3,3
11263541,0,0,5,16
11263543,0,0,0,125
11263544,0,0,0,34
11263545,0,0,0,10
11263550,1,2,14,32
11263552,0,0,0,12
11263553,0,0,0,0
11263563,0,0,15,8
11263566,0,0,0,0
11263567,0,0,0,0
11263568,0,0,0,2
11263570,0,0,0,2
11263571,0,0,5,8
11263572,0,0,0,0
11263575,0,0,4,6
11263576,0,0,0,6
11263578,0,0,0,0
11263579,0,0,0,0
11263582,0,0,0,0
11263583,0,0,0,0
11263584,0,0,0,0
11263588,0,0,4,4
11263589,0,0,0,0
11263590,0,0,0,9
11263592,0,0,4,12
11263594,0,0,9,8
11263595,0,0,0,0
11263597,0,0,3,4
11263601,0,0,0,0
11263602,0,0,0,0
11263609,0,0,0,0
11263615,0,0,0,0
11263617,0,0,0,0
11263619,0,0,0,0
11263624,0,0,0,0
11263626,0,0,0,0
11263628,0,0,0,0
11263631,0,0,0,0
11263633,0,0,0,0
11263636,0,0,0,1
11263639,0,0,0,0
11263640,0,0,0,0
11263641,0,0,0,0
11263642,0,0,0,0
11263654,0,0,0,0
11263655,0,0,0,0
11263656,0,0,0,0
11263661,0,1,8,10
11263663,0,0,0,0
11263670,0,0,0,0
11263671,0,0,0,0
11263674,0,0,0,11
11263676,0,0,0,0
11263677,0,1,9,53
11263678,0,0,0,1
11263679,0,0,1,2
11263683,0,0,0,0
11263685,0,0,0,0
11263692,0,0,0,2
11263698,0,0,0,0
11263700,0,0,0,0
11263704,0,0,6,17
11263705,0,0,2,0
11263706,0,0,0,0
11263711,0,0,0,0
11263712,0,0,0,0
11263715,0,0,0,0
11263719,0,0,0,0
11263720,0,0,0,0
11263725,0,0,0,0
11263729,0,0,0,0
11263736,0,0,0,5
11263737,0,0,0,30
11263741,0,0,0,0
11263745,0,0,0,0
11263778,0,3,11,177
11263779,0,0,0,0
11263782,0,4,20,38
11263784,0,0,0,0
11263795,0,0,0,8
11263799,0,0,0,80
11263800,0,0,0,7
11263801,0,0,0,0
11263802,0,0,0,0
11263815,0,0,0,1
11263818,0,0,2,3
11263819,0,0,0,0
11263821,0,0,0,1
11263827,0,0,0,0
11263831,0,0,0,0
11263835,0,0,0,2
11263836,0,0,0,0
11263838,0,0,0,1
11263841,0,0,0,0
11263848,0,0,0,0
11263849,0,0,0,0
11263883,0,0,0,0
11263894,0,0,0,0
11263901,0,0,3,2
11263902,0,0,0,0
11263914,0,0,0,0
11263919,0,0,0,0
11263963,0,0,0,0
11263967,0,0,0,0
11263991,0,0,0,0
11263994,0,0,0,0
11264000,0,0,0,0
11264010,0,0,0,0
11264011,0,0,0,8
11264019,0,0,0,3
11264023,0,0,0,0
11264028,0,0,0,0
11264030,0,0,0,4
11264032,0,0,0,11
11264033,0,0,0,0
11264052,0,0,0,0
11264053,0,0,0,0
11264056,0,0,0,0
11264059,0,0,0,0
11264060,0,0,0,0
11264068,0,0,0,0
11264069,0,0,0,0
11264074,0,0,0,0
11264077,0,0,0,0
11264078,0,0,0,0
11264079,0,0,0,0
11264094,0,0,0,0
11264096,0,0,0,0
11264099,0,0,0,0
11264103,0,0,0,0
11264104,0,0,0,0
11264112,0,0,0,0
11264115,0,0,0,0
11264116,0,0,0,0
11264121,0,2,0,22
11264133,0,0,0,0
11264152,0,0,0,0
11264160,0,0,0,0
11264164,0,0,0,0
11264198,0,0,0,0
11264202,0,0,0,0
11264203,0,0,0,0
11264205,0,0,0,0
11264207,0,0,0,0
11264208,0,0,0,0
11264212,0,0,0,0
11264213,0,0,0,0
11264218,0,0,0,0
11264224,0,0,0,0
11264236,0,0,0,0
11264239,0,0,0,0
11264246,0,0,0,0
11264248,0,0,0,0
11264252,0,0,0,0
11264254,0,0,0,1
11264258,0,0,0,0
11264260,0,0,0,0
11264261,0,0,0,0
11264263,0,0,0,0
11264264,0,0,0,0
11264266,0,0,0,0
11264267,0,0,0,0
11264274,0,0,0,0
11264275,0,0,0,0
11264276,0,0,0,0
11264285,0,0,0,0
11264289,0,0,0,0
11264295,0,0,0,0
11264296,0,0,0,0
11264299,0,0,0,0
11264301,0,0,0,0
11264302,0,0,0,0
11264305,0,0,0,0
11264306,0,0,0,1
11264307,0,0,0,0
11264310,0,0,0,0
11264311,0,0,0,0
11264314,0,0,0,0
11264315,0,0,0,0
11264317,0,0,0,0
11264320,0,0,0,0
11264325,0,0,0,0
11264329,0,0,0,0
11264331,0,0,0,1
11264332,0,0,0,1
11264333,0,0,0,1
11264336,0,0,0,0
11264338,0,0,0,0
11264346,0,0,0,0
11264349,0,0,0,0
11264358,0,0,0,0
11264360,0,0,0,0
11264369,0,0,0,0
11264373,0,0,0,0
11264377,0,0,0,0
11264388,0,0,0,0
11264394,0,0,0,0
11264395,0,0,0,0
11264404,0,0,0,0
11264405,0,0,0,0
11264417,0,0,0,0
11264428,0,0,0,0
11264449,0,0,0,2
11264453,0,0,0,0
11264458,0,0,0,0
11264460,0,0,0,0
11264463,0,0,0,0
11264472,0,0,0,0
11264476,0,0,0,0
11264481,0,0,0,0
11264493,0,0,0,0
11264500,0,0,0,0
11264501,0,0,0,0
11264512,0,0,0,0
11264517,0,0,0,0
11264526,0,0,0,0
11264527,0,0,0,0
11264554,0,0,0,0
11264558,0,0,0,0
11264559,0,0,0,0
11264562,0,0,0,0
11264567,0,0,0,0
11264568,0,0,0,0
11264569,0,0,0,0
11264575,0,0,0,0
11264606,0,0,0,0
11264665,0,0,0,0
11264667,0,0,0,0
11264687,0,0,0,0
11264693,0,0,0,0
11264710,0,0,0,0
11264715,0,0,0,0
11264723,0,0,0,0
11264724,0,0,0,0
11264729,0,0,0,0
11264733,0,0,0,0
11264735,0,0,0,0
11264748,0,0,0,0
11264749,0,0,0,0
11264774,0,0,0,0
11264783,0,0,0,0
11264786,0,0,0,0
11264788,0,0,0,0
11264801,0,0,0,0
11264803,0,0,0,0
11264808,0,0,0,0
11264809,0,0,0,0
11264811,0,0,0,0
11264814,0,0,0,0
11264815,0,0,0,0
11264823,0,0,0,0
11264825,0,0,0,0
11264829,0,0,0,0
11264833,0,0,0,0
11264842,0,0,0,0
11264845,0,0,0,0
11264856,0,0,0,0
11264858,0,0,0,0
11264860,0,0,0,0
11264867,0,0,0,0
11264883,0,0,0,0
11264892,0,0,0,0
11264897,0,0,0,0
11264898,0,0,0,0
11264900,0,0,0,0
11264903,0,0,0,0
11264904,0,0,0,0
11264906,0,0,0,0
11264907,0,0,0,0
11264929,0,0,0,0
11264936,0,0,0,0
11264947,0,0,0,0
11264954,0,0,0,0
11264958,0,0,0,0
11264959,0,0,0,0
11264960,0,0,0,0
11264970,0,0,0,0
11264972,0,0,0,0
11264976,0,0,0,0
11264983,0,0,0,0
11264986,0,0,0,0
11264995,0,0,0,0
11264997,0,0,0,0
11264998,0,0,0,0
11264999,0,0,0,0
11265000,0,0,0,0
11265001,0,0,0,0
11265007,0,0,0,0
11265009,0,0,0,0
11265016,0,0,0,0
11265017,0,0,0,0
11265029,0,0,0,0
11265038,0,0,0,0
11265041,0,0,0,0
11265053,0,0,0,0
11265055,0,0,0,0
11265065,0,0,0,0
11265066,0,0,0,0
11265068,0,0,0,0
11265070,0,0,0,0
11265085,0,0,0,0
11265086,0,0,0,0
11265091,0,0,0,0
11265096,0,0,0,2
11265097,0,0,0,0
11265100,0,0,0,0
11265105,0,0,0,0
11265110,0,0,0,0
11265112,0,0,0,0
11265114,0,0,0,0
11265116,0,0,0,0
11265122,0,0,0,0
11265128,0,0,0,0
11265129,0,0,0,0
11265130,0,0,0,0
11265134,0,0,0,0
11265144,0,0,0,0
11265148,0,0,0,0
11265150,0,0,0,0
11265152,0,0,0,0
11265156,0,0,0,0
11265160,0,0,0,0
11265164,0,0,0,0
11265167,0,0,0,0
11265172,0,0,0,1
11265176,0,0,0,0
11265180,0,0,0,0
11265182,0,0,0,0
11265187,0,0,0,0
11265191,0,0,0,0
11265197,0,0,0,0
11265199,0,0,0,0
11265204,0,0,0,0
11265205,0,0,0,3
11265208,0,0,0,0
11265212,0,0,0,1
11265214,0,0,0,0
11265216,0,0,0,0
11265217,0,0,0,0
11265220,0,0,0,0
11265228,0,0,0,0
11265230,0,0,0,0
11265231,0,0,0,0
11265235,0,0,2,5
11265238,0,0,0,0
11265239,0,0,0,0
11265240,0,0,0,0
11265242,0,0,0,0
11265245,0,0,0,1
11265254,0,0,0,0
11265255,0,0,0,0
11265256,0,0,0,1
11265257,0,0,0,0
11265259,0,0,0,0
11265263,0,0,0,1
11265264,0,0,0,0
11265266,0,0,0,0
11265269,0,0,0,0
11265276,0,0,0,1
11265277,0,1,12,32
11265284,0,0,0,0
11265286,0,1,6,18
11265288,0,0,0,0
11265289,0,0,0,0
11265292,0,0,0,0
11265293,0,0,0,0
11265297,0,0,0,1
11265301,0,0,0,0
11265302,0,0,0,0
11265303,0,0,0,0
11265305,0,0,0,0
11265310,0,0,0,0
11265313,0,0,0,0
11265318,0,0,0,0
11265320,0,0,0,0
11265326,0,0,0,2
11265329,0,0,0,28
11265331,0,0,0,0
11265337,0,0,0,4
11265340,0,0,0,0
11265347,0,0,0,0
11265348,0,0,0,0
11265349,0,0,0,0
11265352,0,0,3,43
11265357,0,0,0,0
11265363,0,0,0,0
11265369,0,0,2,10
11265370,0,0,0,0
11265371,0,0,0,0
11265379,0,0,0,0
11265382,0,0,0,0
11265385,0,0,0,0
11265386,0,0,0,0
11265387,0,0,0,0
11265389,0,0,0,0
11265396,0,0,0,5
11265397,0,0,0,0
11265402,0,0,0,2
11265403,0,0,0,0
11265417,0,0,0,0
11265438,0,0,0,0
11265442,0,0,0,0
11265455,0,0,0,0
11265462,0,0,0,0
11265469,0,0,0,0
11265474,0,0,0,2
11265480,0,0,0,2
11265481,0,0,0,0
11265483,0,0,0,0
11265484,0,0,0,0
11265490,0,0,0,1
11265513,0,0,0,0
11265515,0,0,0,0
11265532,0,0,0,0
11265534,0,0,0,0
11265546,0,0,0,0
11265551,0,0,0,0
11265552,0,0,0,0
11265558,0,0,0,0
11265577,0,0,0,0
11265579,0,0,0,0
11265585,0,0,0,0
11265586,0,0,0,0
11265599,0,0,0,0
11265608,0,0,0,0
11265613,0,0,0,0
11265623,0,0,0,0
11265632,0,0,0,0
11265638,0,0,0,0
11265644,0,0,0,0
11265645,0,0,0,0
11265653,0,0,0,0
11265667,0,0,0,0
11265670,0,0,0,0
11265673,0,0,0,0
11265674,0,0,0,0
11265676,0,0,0,0
11265678,0,0,0,3
11265679,0,0,0,0
11265686,0,0,0,0
11265691,0,0,0,1
11265694,0,0,0,0
11265695,0,0,0,0
11265698,0,0,0,0
11265699,0,0,0,0
11265700,0,0,0,0
11265707,0,0,0,0
11265711,0,0,0,0
11265712,0,0,0,0
11265713,0,0,0,0
11265721,0,0,0,0
11265724,0,0,0,0
11265728,0,0,0,0
11265739,0,0,0,0
11265742,0,0,0,0
11265744,0,0,0,0
11265745,0,0,0,0
11265748,0,0,0,0
11265753,0,0,0,1
11265754,0,0,0,0
11265763,0,0,0,0
11265773,0,0,0,0
11265794,0,0,0,0
11265796,0,0,0,0
11265811,0,0,0,0
11265812,0,0,0,0
11265815,0,0,0,0
11265821,0,0,0,0
11265822,0,0,0,0
11265825,0,0,0,0
11265827,0,0,0,0
11265828,0,0,0,0
11265833,0,0,0,0
11265837,0,0,0,0
11265839,0,0,0,0
11265842,0,0,0,0
11265852,0,0,0,0
11265853,0,0,0,0
11265854,0,0,0,0
11265855,0,0,0,0
11265857,0,0,0,0
11265861,0,0,0,0
11265864,0,0,0,0
11265865,0,0,0,0
11265869,0,0,0,0
11265875,0,0,0,0
11265879,0,0,0,0
11265880,0,0,0,0
11265881,0,0,0,0
11265884,0,0,0,0
11265887,0,0,0,0
11265888,0,0,0,0
11265890,0,0,0,0
11265893,0,0,0,0
11265894,0,0,0,0
11265900,0,0,0,0
11265904,0,0,0,0
11265908,0,0,0,0
11265909,0,0,0,0
11265917,0,0,0,0
11265918,0,0,0,0
11265925,0,0,0,0
11265927,0,0,0,0
11265929,0,0,0,0
11265932,0,0,0,0
11265940,0,0,0,0
11265949,0,0,0,0
11265955,0,0,0,0
11265968,0,0,0,0
11265971,0,0,0,0
11265980,0,0,0,0
11265995,0,0,0,0
11266007,0,0,0,0
11266010,0,0,0,0
11266024,0,0,0,0
11266038,0,0,0,0
11266039,0,0,0,0
11266043,0,0,0,0
11266048,0,0,0,0
11266056,0,0,0,0
11266057,0,0,0,0
11266058,0,0,0,0
11266072,0,0,0,0
11266083,0,0,0,0
11266128,0,0,0,0
11266174,0,0,0,0
11266175,0,0,0,0
11266180,0,0,0,0
11266182,0,0,0,0
11266191,0,0,0,0
11266200,0,0,0,0
11266202,0,0,0,0
11266207,0,0,0,0
11266209,0,0,0,0
11266245,0,0,0,0
11266255,0,0,0,0
11266272,0,0,0,0
11266301,0,0,0,0
11266313,0,0,0,0
11266320,0,0,0,0
11266327,0,0,0,0
11266330,0,0,0,0
11266332,0,0,0,0
11266334,0,0,0,0
11266335,0,0,0,0
11266336,0,0,0,0
11266340,0,0,0,0
11266346,0,0,0,0
11266355,0,0,0,0
11266364,0,0,0,0
11266378,0,0,0,0
11266385,0,0,0,0
11266387,0,0,0,0
11266393,0,0,0,0
11266407,0,0,0,0
11266408,0,0,0,0
11266416,0,0,0,0
11266425,0,0,0,0
11266428,0,0,0,0
11266429,0,0,0,0
11266436,0,0,0,0
11266458,0,0,0,0
11266463,0,0,0,0
11266465,0,0,0,0
11266466,0,0,0,0
11266475,0,0,0,1
11266481,0,0,0,0
11266484,0,0,0,0
11266487,0,0,0,0
11266497,0,0,0,0
11266499,0,0,0,0
11266500,0,0,0,0
11266517,0,0,0,0
11266518,0,0,0,0
11266534,0,0,0,0
11266535,0,0,0,0
11266542,0,0,0,0
11266543,0,0,0,0
11266544,0,0,0,0
11266546,0,0,0,0
11266563,0,0,0,0
11266568,0,0,0,0
11266570,0,0,0,0
11266581,0,0,0,0
11266590,0,0,0,0
11266606,0,0,0,0
11266617,0,0,0,0
11266627,0,0,0,0
11266638,0,0,0,0
11266645,0,0,0,0
11266666,0,0,0,0
11266681,0,0,0,0
11266744,0,0,0,0
11266756,0,0,0,0
11266766,0,0,0,0
11266776,0,0,0,0
11266777,0,0,0,0
11266781,0,0,0,0
11266788,0,0,0,0
11266790,0,0,0,0
11266817,0,0,0,0
11266823,0,0,0,0
11266828,0,0,0,0
11266837,0,0,0,0
11266842,0,0,0,0
11266856,0,0,0,0
11266858,0,0,0,0
11266914,0,0,0,2
11266924,0,0,0,0
11266937,0,0,0,0
11266954,0,0,0,0
11266970,0,0,0,0
11266971,0,0,0,0
11266972,0,0,0,0
11266989,0,0,0,0
11267009,0,0,0,0
11267021,0,0,0,0
11267031,0,0,0,0
11267043,0,0,0,0
11267058,0,0,0,0
11267059,1,3,0,41
11267061,0,0,0,0
11267079,0,0,0,0
11267097,0,0,0,0
11267104,0,0,0,0
11267105,0,0,0,0
11267106,0,0,0,0
11267108,0,0,0,0
11267115,0,0,0,0
11267122,0,0,0,0
11267128,0,0,0,18
11267132,0,0,0,0
11267135,0,0,0,0
11267137,0,0,0,0
11267140,0,0,0,0
11267142,0,0,0,0
11267164,0,0,0,0
11267191,0,0,0,0
11267197,0,0,0,0
11267202,0,0,0,0
11267220,0,0,0,0
11267221,0,0,0,0
11267228,0,0,0,0
11267243,0,0,0,0
11267250,0,0,0,0
11267254,0,0,0,0
11267259,0,0,0,0
11267263,0,0,0,0
11267266,0,0,0,0
11267267,0,0,0,0
11267270,0,0,0,0
11267279,0,0,0,0
11267299,0,0,0,0
11267300,0,0,0,0
11267302,0,0,0,0
11267306,0,0,0,0
11267307,0,0,0,0
11267308,0,0,0,0
11267314,0,0,0,0
11267318,0,0,0,0
11267346,0,0,0,0
11267348,0,0,0,0
11267349,0,0,0,0
11267352,0,0,0,0
11267355,0,0,0,0
11267360,0,0,0,0
11267365,0,0,0,0
11267366,0,0,0,0
11267368,0,0,0,0
11267372,0,0,0,0
11267380,0,0,0,0
11267396,0,0,0,0
11267398,0,0,0,0
11267402,0,0,0,5
11267409,0,0,0,0
11267419,0,0,0,0
11267420,0,0,0,0
11267427,0,0,0,0
11267439,0,0,0,0
11267440,0,0,0,0
11267449,0,0,0,0
11267453,0,0,0,0
11267457,0,0,0,0
11267462,0,0,0,0
11267465,0,0,0,0
11267475,0,0,0,0
11267480,0,0,0,0
11267482,0,0,0,2
11267483,0,0,0,0
11267508,0,0,0,0
11267509,0,0,0,0
11267512,0,0,0,0
11267514,0,0,0,0
11267519,0,0,0,0
11267551,0,0,0,0
11267556,0,0,0,0
11267561,0,0,0,0
11267564,0,0,0,0
11267572,0,0,0,0
11267574,0,0,0,0
11267575,0,0,0,0
11267577,0,0,0,0
11267579,0,0,0,0
11267580,0,0,0,0
11267587,0,0,0,4
11267593,0,0,0,0
11267594,0,0,0,0
11267604,0,0,0,0
11267606,0,0,0,0
11267638,0,0,0,0
11267644,0,0,0,0
11267645,0,0,0,0
11267653,0,0,0,0
11267659,0,0,0,0
11267667,0,0,0,0
11267669,0,0,0,0
11267673,0,0,0,0
11267684,0,0,0,0
11267707,0,0,0,0
11267722,0,0,0,0
11267747,0,0,0,0
11267748,0,0,0,0
11267758,0,0,0,0
11267786,0,0,0,0
11267799,0,0,0,0
11267801,0,0,0,0
11267804,0,0,0,0
11267829,0,0,0,0
11267835,0,0,0,0
11267844,0,0,0,0
11267850,0,0,0,0
11267873,0,0,0,0
11267879,0,0,0,0
11267882,0,0,0,0
11267892,0,0,0,0
11267893,0,0,0,0
11267916,0,0,0,0
11267922,0,0,0,0
11267936,0,0,0,0
11267939,0,0,0,0
11267957,0,0,0,0
11267968,0,0,0,0
11267970,0,0,0,0
11267972,0,0,0,0
11267973,0,0,0,0
11267979,0,0,0,0
11267981,0,0,0,0
11267990,0,0,0,0
11267993,0,0,0,0
11267997,0,0,0,0
11267998,0,0,0,0
11267999,0,0,0,0
11268005,0,0,0,0
11268006,0,0,0,0
11268008,0,0,0,0
11268023,0,0,0,0
11268026,0,0,0,0
11268045,0,0,0,0
11268047,0,0,0,0
11268049,0,0,0,0
11268052,0,0,0,0
11268068,0,0,0,0
11268071,0,0,0,0
11268077,0,0,0,0
11268109,0,0,0,0
11268115,0,0,0,0
11268119,0,0,0,0
11268153,0,0,0,0
11268162,0,0,0,0
11268188,0,0,0,0
11268193,0,0,0,0
11268207,0,0,0,0
11268208,0,0,0,0
11268221,0,0,0,0
11268238,0,0,0,0
11268243,0,0,0,0
11268244,0,0,0,0
11268258,0,0,0,0
11268307,0,0,0,0
11268311,0,0,0,0
11268329,0,0,0,0
11268334,0,0,0,0
11268335,0,0,0,0
11268339,0,0,0,0
11268341,0,0,0,0
11268342,0,0,0,0
11268350,0,0,0,0
11268351,0,0,0,1
11268356,0,0,0,0
11268358,0,0,0,0
11268359,0,0,0,0
11268362,0,0,0,0
11268363,0,0,0,0
11268365,0,0,0,0
11268366,0,0,0,0
11268367,0,0,0,0
11268370,0,0,4,20
11268371,0,0,0,0
11268378,0,0,0,0
11268379,0,0,0,0
11268394,0,0,0,0
11268399,0,0,0,0
11268406,0,0,0,0
11268411,0,0,0,0
11268413,0,0,0,0
11268417,0,0,0,0
11268418,0,0,0,0
11268419,0,0,0,0
11268425,0,0,0,0
11268433,0,0,0,0
11268437,0,0,0,0
11268438,0,0,0,0
11268446,0,0,0,0
11268449,0,0,0,0
11268463,0,0,0,0
11268464,0,0,0,0
11268466,0,0,0,0
11268468,0,0,0,0
11268471,0,0,0,0
11268473,0,0,0,0
11268476,0,0,0,0
11268482,0,0,0,0
11268485,0,0,0,0
11268489,0,0,0,0
11268491,0,0,0,0
11268494,0,0,0,0
11268522,0,0,0,0
11268545,0,0,0,0
11268551,0,0,0,0
11268552,0,0,0,0
11268554,0,0,0,0
11268557,0,0,0,0
11268560,0,0,0,0
11268562,0,0,0,0
11268563,0,0,0,0
11268575,0,0,0,0
11268582,0,0,0,0
11268596,0,0,0,0
11268597,0,0,0,0
11268606,0,0,0,0
11268626,0,0,0,0
11268634,0,0,0,0
11268693,0,0,0,0
11268697,0,0,0,0
11268704,0,0,0,0
11268711,0,0,0,0
11268719,0,0,0,0
11268745,0,0,0,0
11268768,0,0,0,0
11268769,0,0,0,0
11268770,0,0,0,0
11268803,0,0,0,0
11268806,0,0,0,0
11268809,0,0,0,0
11268813,0,0,0,0
11268827,0,0,0,0
11268832,0,0,0,0
11268834,0,0,0,0
11268847,0,0,0,0
11268848,0,0,0,0
11268849,0,0,0,0
11268860,0,0,0,0
11268867,0,0,0,0
11268878,0,0,0,0
11268886,0,0,0,0
11268890,0,0,0,0
11268900,0,0,0,0
11268902,0,0,0,0
11268904,0,0,0,0
11268909,0,0,0,0
11268912,0,0,0,0
11268914,0,0,0,0
11268928,0,0,0,0
11268938,0,0,0,0
11268958,0,0,0,0
11268964,0,0,0,0
11268968,0,0,0,0
11268983,0,0,0,0
11268989,0,0,0,0
11268990,0,0,0,0
11268997,0,0,0,0
11268999,0,0,0,0
11269004,0,0,0,0
11269005,0,0,0,0
11269008,0,0,0,0
11269010,0,0,0,0
11269019,0,0,0,0
11269022,0,0,0,1
11269049,0,0,0,0
11269053,0,0,0,0
11269059,0,0,0,1
11269064,0,0,0,0
11269066,0,0,0,0
11269067,0,0,0,0
11269068,0,0,0,0
11269081,0,0,0,0
11269082,0,0,0,0
11269083,0,0,0,0
11269096,0,0,0,0
11269098,0,0,0,0
11269099,0,0,0,0
11269109,0,0,0,0
11269110,0,0,0,0
11269113,0,0,0,0
11269121,0,0,0,0
11269127,0,0,0,0
11269131,0,0,0,0
11269136,0,0,0,0
11269137,0,0,0,0
11269145,0,0,0,0
11269146,0,0,0,0
11269149,0,0,0,0
11269154,0,0,0,0
11269163,0,0,0,0
11269164,0,0,0,0
11269167,0,0,0,0
11269174,0,0,0,0
11269178,0,0,0,0
11269183,0,0,0,0
